Date,OPEN,HIGH,LOW,CLOSE
2013-07-05,1.403,1.614,1.323,1.60775
2013-07-12,1.609,1.634,1.349,1.42325
2013-07-19,1.424,1.46,1.282,1.2955
2013-07-26,1.295,1.446,1.275,1.3693
2013-08-02,1.362,1.527,1.351,1.3563
2013-08-09,1.36,1.406,1.344,1.35375
2013-08-16,1.355,1.611,1.337,1.5602
2013-08-23,1.578,1.727,1.535,1.62245
2013-08-30,1.628,1.673,1.515,1.64485
2013-09-06,1.698,1.864,1.652,1.7577
2013-09-13,1.763,1.777,1.661,1.69715
2013-09-20,1.698,1.698,1.385,1.481
2013-09-27,1.482,1.507,1.38,1.4034
2013-10-04,1.362,1.437,1.339,1.41
2013-10-11,1.393,1.473,1.367,1.41835
2013-10-18,1.455,1.472,1.29,1.3348
2013-10-25,1.34,1.367,1.254,1.28215
2013-11-01,1.286,1.383,1.25,1.3727
2013-11-08,1.36,1.435,1.27,1.41425
2013-11-15,1.425,1.461,1.325,1.34405
2013-11-22,1.355,1.408,1.307,1.3477
2013-11-29,1.358,1.398,1.301,1.37095
2013-12-06,1.375,1.545,1.372,1.48705
2013-12-13,1.497,1.552,1.444,1.53005
2013-12-20,1.536,1.714,1.47,1.6758
2013-12-27,1.677,1.759,1.67,1.73585
2014-01-03,1.737,1.806,1.702,1.73335
2014-01-10,1.75,1.777,1.617,1.6208
2014-01-17,1.632,1.7,1.581,1.62625
2014-01-24,1.63,1.707,1.493,1.54125
2014-01-31,1.548,1.611,1.485,1.491
2014-02-07,1.51,1.544,1.422,1.4681
2014-02-14,1.469,1.582,1.446,1.52545
2014-02-21,1.531,1.574,1.446,1.53375
2014-02-28,1.539,1.566,1.467,1.5024
2014-03-07,1.456,1.664,1.449,1.6371
2014-03-14,1.64,1.653,1.485,1.5353
2014-03-21,1.528,1.748,1.526,1.7096
2014-03-28,1.727,1.774,1.662,1.7487
2014-04-04,1.758,1.811,1.696,1.70135
2014-04-11,1.701,1.711,1.548,1.5765
2014-04-18,1.546,1.741,1.546,1.7301
2014-04-25,1.736,1.779,1.686,1.72405
2014-05-02,1.733,1.769,1.64,1.66515
2014-05-09,1.656,1.704,1.61,1.6274
2014-05-16,1.637,1.673,1.507,1.55335
2014-05-23,1.556,1.556,1.49,1.52745
2014-05-30,1.536,1.559,1.465,1.5383
2014-06-06,1.549,1.671,1.538,1.64855
2014-06-13,1.649,1.738,1.645,1.69385
2014-06-20,1.701,1.758,1.645,1.68125
2014-06-27,1.692,1.711,1.616,1.63725
2014-07-04,1.635,1.783,1.623,1.73845
2014-07-11,1.763,1.77,1.605,1.63895
2014-07-18,1.645,1.712,1.612,1.66545
2014-07-25,1.671,1.718,1.64,1.67555
2014-08-01,1.683,1.807,1.655,1.6635
2014-08-08,1.668,1.694,1.535,1.6192
2014-08-15,1.628,1.646,1.495,1.53695
2014-08-22,1.556,1.685,1.543,1.66055
2014-08-29,1.668,1.686,1.613,1.6258
2014-09-05,1.638,1.743,1.628,1.68985
2014-09-12,1.686,1.827,1.661,1.81605
2014-09-19,1.817,1.879,1.734,1.81505
2014-09-26,1.806,1.816,1.745,1.7951
2014-10-03,1.799,1.811,1.648,1.7196
2014-10-10,1.732,1.738,1.511,1.53575
2014-10-17,1.475,1.499,1.115,1.4192
2014-10-24,1.443,1.516,1.35,1.49155
2014-10-31,1.514,1.633,1.473,1.6087
2014-11-07,1.596,1.701,1.585,1.58605
2014-11-14,1.59,1.667,1.549,1.60455
2014-11-21,1.599,1.66,1.566,1.60825
2014-11-28,1.612,1.636,1.479,1.49185
2014-12-05,1.495,1.699,1.454,1.67985
2014-12-12,1.694,1.73,1.493,1.51225
2014-12-19,1.508,1.678,1.433,1.6446
2014-12-26,1.65,1.791,1.632,1.7586
2015-01-02,1.753,1.763,1.6,1.6078
2015-01-09,1.6,1.637,1.404,1.4214
2015-01-16,1.434,1.442,1.152,1.2936
2015-01-23,1.259,1.411,1.241,1.3064
2015-01-30,1.28,1.363,1.153,1.1523
2015-02-06,1.173,1.49,1.164,1.48045
2015-02-13,1.464,1.565,1.416,1.5352
2015-02-20,1.5,1.646,1.488,1.5894
2015-02-27,1.59,1.609,1.435,1.49885
2015-03-06,1.512,1.711,1.494,1.69635
2015-03-13,1.706,1.706,1.528,1.58635
2015-03-20,1.579,1.591,1.365,1.4152
2015-03-27,1.41,1.481,1.34,1.4327
2015-04-03,1.425,1.443,1.239,1.25575
2015-04-10,1.339,1.408,1.239,1.3954
2015-04-17,1.4,1.427,1.26,1.30705
2015-04-24,1.311,1.403,1.29,1.3166
2015-05-01,1.316,1.51,1.309,1.4981
2015-05-08,1.522,1.652,1.454,1.4838
2015-05-15,1.481,1.673,1.446,1.4628
2015-05-22,1.465,1.609,1.455,1.56085
2015-05-29,1.565,1.587,1.466,1.4845
2015-06-05,1.49,1.79,1.471,1.74265
2015-06-12,1.752,1.811,1.683,1.74185
2015-06-19,1.704,1.753,1.564,1.57335
2015-06-26,1.599,1.766,1.594,1.7553
2015-07-03,1.599,1.752,1.586,1.6307
2015-07-10,1.533,1.688,1.473,1.6587
2015-07-17,1.65,1.724,1.615,1.67035
2015-07-24,1.688,1.724,1.6,1.61745
2015-07-31,1.617,1.676,1.529,1.5328
2015-08-07,1.543,1.671,1.503,1.5733
2015-08-14,1.587,1.627,1.43,1.5978
2015-08-21,1.597,1.613,1.418,1.42995
2015-08-28,1.414,1.533,1.292,1.5175
2015-09-04,1.541,1.551,1.432,1.4705
2015-09-11,1.489,1.575,1.463,1.5103
2015-09-18,1.526,1.617,1.431,1.4382
2015-09-25,1.459,1.531,1.409,1.47505
2015-10-02,1.474,1.482,1.213,1.2898
2015-10-09,1.286,1.436,1.274,1.3987
2015-10-16,1.383,1.39,1.269,1.3512
2015-10-23,1.344,1.426,1.332,1.4169
2015-10-30,1.416,1.558,1.342,1.5209
2015-11-06,1.517,1.774,1.512,1.73125
2015-11-13,1.735,1.779,1.653,1.65935
2015-11-20,1.627,1.706,1.619,1.69045
2015-11-27,1.705,1.732,1.637,1.6471
2015-12-04,1.646,1.781,1.582,1.70795
2015-12-11,1.719,1.73,1.553,1.55845
2015-12-18,1.587,1.776,1.574,1.67535
2015-12-25,1.678,1.735,1.65,1.71465
2016-01-01,1.731,1.829,1.7,1.75735
2016-01-08,1.78,1.78,1.556,1.5589
2016-01-15,1.564,1.625,1.389,1.45515
2016-01-22,1.461,1.509,1.373,1.48365
2016-01-29,1.493,1.499,1.325,1.3288
2016-02-05,1.344,1.385,1.195,1.2459
2016-02-12,1.256,1.274,0.976,1.2048
2016-02-19,1.232,1.29,1.174,1.2205
2016-02-26,1.228,1.283,1.127,1.23895
2016-03-04,1.238,1.402,1.185,1.3749
2016-03-11,1.387,1.499,1.327,1.48805
2016-03-18,1.49,1.534,1.323,1.33385
2016-03-25,1.297,1.428,1.297,1.3777
2016-04-01,1.398,1.4,1.205,1.2233
2016-04-08,1.214,1.239,1.133,1.15185
2016-04-15,1.166,1.258,1.14,1.21165
2016-04-22,1.188,1.367,1.181,1.35835
2016-04-29,1.363,1.405,1.275,1.2932
2016-05-06,1.288,1.325,1.155,1.2297
2016-05-13,1.239,1.256,1.179,1.2064
2016-05-20,1.204,1.419,1.204,1.3659
2016-05-27,1.359,1.424,1.343,1.38555
2016-06-03,1.403,1.422,1.223,1.2283
2016-06-10,1.236,1.276,1.157,1.1679
2016-06-17,1.149,1.162,1.033,1.1153
2016-06-24,1.161,1.264,0.894,1.0743
2016-07-01,1.017,1.085,0.926,1.0034
2016-07-08,0.991,1.033,0.9,0.946
2016-07-15,0.959,1.156,0.956,1.11115
2016-07-22,1.125,1.169,1.076,1.1176
2016-07-29,1.125,1.181,1.02,1.0205
2016-08-05,1.035,1.14,0.996,1.1355
2016-08-12,1.141,1.164,1.057,1.095
2016-08-19,1.092,1.179,1.083,1.16495
2016-08-26,1.187,1.241,1.118,1.23245
2016-09-02,1.233,1.235,1.14,1.19705
2016-09-09,1.203,1.231,1.104,1.2217
2016-09-16,1.218,1.27,1.153,1.2008
2016-09-23,1.198,1.258,1.151,1.1585
2016-09-30,1.156,1.161,1.092,1.1484
2016-10-07,1.157,1.306,1.148,1.2592
2016-10-14,1.306,1.332,1.246,1.2891
2016-10-21,1.277,1.298,1.216,1.242
2016-10-28,1.248,1.368,1.233,1.3253
2016-11-04,1.318,1.354,1.229,1.2346
2016-11-11,1.3,1.56,1.153,1.548
2016-11-18,1.59,1.806,1.587,1.79155
2016-11-25,1.803,1.906,1.749,1.83625
2016-12-02,1.822,1.935,1.776,1.82985
2016-12-09,1.801,1.894,1.788,1.8865
2016-12-16,1.911,2.124,1.862,2.07295
2016-12-23,2.055,2.074,2.007,2.02875
2016-12-30,2.038,2.067,1.923,1.9332
2017-01-06,1.922,2.003,1.827,1.9247
2017-01-13,1.949,1.949,1.815,1.8978
2017-01-20,1.874,1.997,1.804,1.9357
2017-01-27,1.912,2.017,1.849,1.94665
2017-02-03,1.939,1.984,1.868,1.91045
2017-02-10,1.915,1.916,1.794,1.8857
2017-02-17,1.9,2.02,1.89,1.904
2017-02-24,1.921,1.957,1.799,1.80525
2017-03-03,1.816,2.061,1.809,2.01155
2017-03-10,2.006,2.148,1.986,2.09725
2017-03-17,2.112,2.147,1.996,2.01915
2017-03-24,2.027,2.028,1.908,1.9509
2017-03-31,1.915,1.98,1.883,1.92365
2017-04-07,1.931,1.939,1.784,1.9188
2017-04-14,1.918,1.934,1.744,1.76325
2017-04-21,1.72,1.787,1.696,1.76945
2017-04-28,1.77,1.875,1.77,1.81835
2017-05-05,1.814,1.928,1.803,1.8791
2017-05-12,1.898,1.951,1.844,1.8443
2017-05-19,1.845,1.878,1.713,1.7795
2017-05-26,1.794,1.843,1.766,1.7902
2017-06-02,1.786,1.791,1.702,1.7196
2017-06-09,1.72,1.791,1.692,1.7656
2017-06-16,1.776,1.795,1.673,1.74245
2017-06-23,1.745,1.8,1.73,1.7557
2017-06-30,1.758,1.893,1.743,1.8859
2017-07-07,1.895,1.968,1.877,1.9462
2017-07-14,1.947,1.954,1.819,1.86685
2017-07-21,1.864,1.871,1.795,1.80225
2017-07-28,1.798,1.893,1.795,1.8331
2017-08-04,1.827,1.857,1.78,1.81645
2017-08-11,1.826,1.842,1.735,1.74375
2017-08-18,1.75,1.837,1.728,1.76305
2017-08-25,1.775,1.792,1.744,1.7593
2017-09-01,1.768,1.77,1.669,1.73915
2017-09-08,1.705,1.719,1.599,1.63565
2017-09-15,1.669,1.812,1.661,1.8047
2017-09-22,1.812,1.893,1.807,1.86395
2017-09-29,1.877,1.954,1.828,1.93845
2017-10-06,1.944,2.003,1.893,1.95695
2017-10-13,1.959,1.969,1.896,1.899
2017-10-20,1.92,2.027,1.91,2.01775
2017-10-27,2.027,2.093,1.998,2.0322
2017-11-03,2.022,2.059,1.975,1.9925
2017-11-10,2.0,2.058,1.977,2.054
2017-11-17,2.056,2.092,2.018,2.05415
2017-11-24,2.053,2.115,2.038,2.06275
2017-12-01,2.07,2.171,2.038,2.11855
2017-12-08,2.168,2.173,2.103,2.14065
2017-12-15,2.145,2.199,2.107,2.15125
2017-12-22,2.171,2.256,2.151,2.24985
2017-12-29,2.254,2.263,2.193,2.20555
2018-01-05,2.231,2.292,2.215,2.28435
2018-01-12,2.295,2.382,2.273,2.34565
2018-01-19,2.353,2.454,2.326,2.45165
2018-01-26,2.458,2.482,2.409,2.46935
2018-02-02,2.47,2.621,2.467,2.5875
2018-02-09,2.59,2.612,2.343,2.54245
2018-02-16,2.581,2.687,2.522,2.62655
2018-02-23,2.653,2.693,2.605,2.61915
2018-03-02,2.625,2.687,2.563,2.63085
2018-03-09,2.61,2.677,2.569,2.65105
2018-03-16,2.661,2.669,2.589,2.64265
2018-03-23,2.654,2.735,2.586,2.60185
2018-03-30,2.608,2.65,2.54,2.56115
2018-04-06,2.58,2.645,2.535,2.58665
2018-04-13,2.598,2.691,2.582,2.67005
2018-04-20,2.686,2.802,2.676,2.80075
2018-04-27,2.807,2.854,2.796,2.8031
2018-05-04,2.848,2.848,2.745,2.78625
2018-05-11,2.789,2.843,2.777,2.83735
2018-05-18,2.845,2.957,2.828,2.88725
2018-05-25,2.912,2.917,2.757,2.76265
2018-06-01,2.733,2.77,2.559,2.74575
2018-06-08,2.755,2.829,2.725,2.78465
2018-06-15,2.794,2.871,2.769,2.79825
2018-06-22,2.799,2.82,2.723,2.76595
2018-06-29,2.767,2.77,2.694,2.73865
2018-07-06,2.736,2.773,2.701,2.71695
2018-07-13,2.723,2.774,2.723,2.72575
2018-07-20,2.723,2.795,2.723,2.76365
2018-07-27,2.764,2.868,2.751,2.84535
2018-08-03,2.848,2.887,2.814,2.81335
2018-08-10,2.821,2.848,2.724,2.74565
2018-08-17,2.74,2.777,2.707,2.74215
2018-08-24,2.748,2.75,2.692,2.71475
2018-08-31,2.724,2.789,2.716,2.73735
2018-09-07,2.738,2.828,2.733,2.81855
2018-09-14,2.823,2.907,2.811,2.9041
2018-09-21,2.89,2.977,2.878,2.95105
2018-09-28,2.954,2.99,2.927,2.95375
2018-10-05,2.96,3.092,2.931,3.07185
2018-10-12,3.059,3.087,2.98,3.02085
2018-10-19,3.015,3.074,2.994,3.04715
2018-10-26,3.048,3.062,2.885,2.90795
2018-11-02,2.914,3.045,2.892,3.04075
2018-11-09,3.03,3.098,3.013,3.03965
2018-11-16,2.999,3.025,2.878,2.88075
2018-11-23,2.875,2.918,2.853,2.8713
2018-11-30,2.875,2.907,2.809,2.82175
2018-12-07,2.87,2.887,2.679,2.70005
2018-12-14,2.674,2.776,2.672,2.73315
2018-12-21,2.736,2.741,2.597,2.63605
2018-12-28,2.638,2.669,2.551,2.55385
2019-01-04,2.585,2.585,2.351,2.49995
2019-01-11,2.501,2.596,2.462,2.5254
2019-01-18,2.517,2.635,2.482,2.62395
2019-01-25,2.606,2.611,2.533,2.59665
2019-02-01,2.596,2.609,2.425,2.50245
2019-02-08,2.515,2.55,2.429,2.44365
2019-02-15,2.446,2.537,2.444,2.49225
2019-02-22,2.501,2.518,2.452,2.47015
2019-03-01,2.485,2.566,2.437,2.5604
2019-03-08,2.57,2.57,2.4,2.43115
2019-03-15,2.429,2.476,2.382,2.3959
2019-03-22,2.402,2.437,2.224,2.23945
2019-03-29,2.254,2.27,2.118,2.2346
2019-04-05,2.261,2.352,2.246,2.30785
2019-04-12,2.314,2.382,2.265,2.37595
2019-04-19,2.373,2.43,2.356,2.36835
2019-04-26,2.368,2.391,2.28,2.28905
2019-05-03,2.33,2.395,2.217,2.32595
2019-05-10,2.273,2.297,2.215,2.26745
2019-05-17,2.225,2.237,2.128,2.17535
2019-05-24,2.186,2.238,2.082,2.12135
2019-05-31,2.115,2.126,1.908,1.9151
2019-06-07,1.908,1.921,1.791,1.8505
2019-06-14,1.899,1.945,1.796,1.83505
2019-06-21,1.847,1.875,1.709,1.79635
2019-06-28,1.794,1.835,1.709,1.7672
2019-07-05,1.816,1.862,1.709,1.83655
2019-07-12,1.841,1.919,1.803,1.87005
2019-07-19,1.921,1.921,1.765,1.8155
2019-07-26,1.82,1.887,1.783,1.8527
2019-08-02,1.845,1.908,1.634,1.65985
2019-08-09,1.668,1.671,1.416,1.5784
2019-08-16,1.602,1.602,1.383,1.4226
2019-08-23,1.428,1.543,1.386,1.41325
2019-08-30,1.35,1.435,1.328,1.3898
2019-09-06,1.39,1.489,1.308,1.43035
2019-09-13,1.431,1.762,1.423,1.75655
2019-09-20,1.756,1.756,1.597,1.59935
2019-09-27,1.634,1.64,1.504,1.5644
2019-10-04,1.56,1.624,1.32,1.34785
2019-10-11,1.329,1.594,1.319,1.55415
2019-10-18,1.544,1.624,1.498,1.56505
2019-10-25,1.549,1.645,1.549,1.62495
2019-11-01,1.629,1.685,1.498,1.54325
2019-11-08,1.565,1.783,1.565,1.7498
2019-11-15,1.739,1.769,1.612,1.65255
2019-11-22,1.643,1.672,1.551,1.6232
2019-11-29,1.634,1.652,1.586,1.6234
2019-12-06,1.642,1.699,1.518,1.6667
2019-12-13,1.668,1.777,1.613,1.6557
2019-12-20,1.663,1.763,1.661,1.73285
2019-12-27,1.735,1.771,1.678,1.6772
2020-01-03,1.678,1.73,1.581,1.59285
2020-01-10,1.568,1.691,1.503,1.63235
2020-01-17,1.664,1.666,1.592,1.62195
2020-01-24,1.62,1.621,1.489,1.50795
2020-01-31,1.451,1.487,1.31,1.31415
2020-02-07,1.323,1.497,1.318,1.4035
2020-02-14,1.382,1.455,1.362,1.41675
2020-02-21,1.409,1.426,1.283,1.3216
2020-02-28,1.278,1.281,0.894,0.9484
2020-03-06,0.875,0.95,0.49,0.6101
2020-03-13,0.403,0.766,0.312,0.7263
2020-03-20,0.461,0.841,0.392,0.47665
2020-03-27,0.419,0.57,0.348,0.3997
2020-04-03,0.385,0.418,0.323,0.38515
2020-04-10,0.392,0.519,0.392,0.4101
2020-04-17,0.411,0.46,0.315,0.3572
2020-04-24,0.36,0.386,0.301,0.3742
2020-05-01,0.377,0.413,0.324,0.3521
2020-05-08,0.35,0.405,0.272,0.333
2020-05-15,0.342,0.373,0.281,0.31055
2020-05-22,0.305,0.38,0.294,0.3326
2020-05-29,0.335,0.378,0.299,0.3028
2020-06-05,0.294,0.506,0.288,0.4622
2020-06-12,0.468,0.481,0.298,0.3319
2020-06-19,0.306,0.366,0.294,0.3242
2020-06-26,0.325,0.349,0.292,0.2996
2020-07-03,0.296,0.331,0.266,0.29345
2020-07-10,0.297,0.32,0.258,0.30315
2020-07-17,0.293,0.312,0.266,0.27785
2020-07-24,0.283,0.29,0.256,0.2732
2020-07-31,0.274,0.296,0.206,0.2083
2020-08-07,0.212,0.234,0.189,0.22865
2020-08-14,0.231,0.323,0.211,0.2953
2020-08-21,0.298,0.298,0.252,0.2667
2020-08-28,0.268,0.329,0.261,0.27125
2020-09-04,0.269,0.305,0.226,0.29985
2020-09-11,0.294,0.294,0.25,0.2524
2020-09-18,0.256,0.285,0.248,0.28265
2020-09-25,0.282,0.283,0.255,0.26575
2020-10-02,0.267,0.301,0.247,0.2871
2020-10-09,0.288,0.351,0.28,0.3397
2020-10-16,0.328,0.331,0.287,0.3241
2020-10-23,0.331,0.384,0.325,0.3725
2020-10-30,0.365,0.389,0.314,0.3836
2020-11-06,0.373,0.424,0.307,0.3602
2020-11-13,0.364,0.465,0.345,0.4086
2020-11-20,0.408,0.422,0.368,0.3723
2020-11-27,0.362,0.407,0.362,0.3679
2020-12-04,0.37,0.435,0.358,0.4218
2020-12-11,0.421,0.423,0.35,0.3631
2020-12-18,0.372,0.393,0.353,0.3806
2020-12-25,0.373,0.388,0.342,0.363
2021-01-01,0.373,0.389,0.357,0.36
